Id,Type,Transaction_type,Payer,Payee,Amount,Transaction_date
8265,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8266,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8267,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8268,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8269,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8270,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8271,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8272,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8273,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8274,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8275,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8276,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8277,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8278,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8279,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8280,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8281,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8282,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8283,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8284,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8285,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8286,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8287,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8288,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8289,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8290,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8291,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8292,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8293,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8294,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8295,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8296,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8297,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8298,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8299,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8300,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8301,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8302,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8303,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8304,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8305,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8306,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8307,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8308,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8309,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8310,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8311,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8312,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8313,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8314,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8315,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8316,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8317,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8318,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8319,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8320,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8321,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8322,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8323,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8324,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8325,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8326,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8327,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8328,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8329,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8330,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8331,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8332,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8333,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8334,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8335,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8336,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8337,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8338,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8339,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8340,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8341,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8342,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8343,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8344,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8345,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8346,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8347,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8348,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8349,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8350,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8351,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8352,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8353,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8354,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8355,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8356,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8357,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8358,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8359,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8360,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8361,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8362,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8363,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8364,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8365,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8366,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8367,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8368,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8369,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8370,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8371,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8372,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8373,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8374,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8375,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8376,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8377,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8378,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8379,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8380,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8381,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8382,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8383,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8384,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8385,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8386,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8387,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8388,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8389,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8390,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8391,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8392,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8393,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8394,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8395,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8396,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8397,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8398,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8399,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8400,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8401,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8402,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8403,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8404,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8405,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8406,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8407,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8408,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8409,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8410,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8411,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8412,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8413,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8414,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8415,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8416,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8417,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8418,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8419,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8420,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8421,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8422,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8423,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8424,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8425,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8426,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8427,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8428,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8429,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8430,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8431,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8432,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8433,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8434,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8435,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8436,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8437,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8438,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8439,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8440,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8441,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8442,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8443,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8444,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8445,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8446,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8447,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8448,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8449,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8450,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8451,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8452,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8453,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8454,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8455,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8456,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8457,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8458,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8459,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8460,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8461,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8462,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8463,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8464,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8465,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8466,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8467,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8468,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8469,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8470,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8471,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
8472,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 19:02
